measure	globqual	meanclassqual	classqual_gekleurd_1	classqual_gekleurd_2	classqual_gekleurd_3	model	technique
SIL	-0.006365790382234638	0.07975966372909508	-0.06736394488321101	0.060227314217305615	0.24641562185319066	gekleurd.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.7130756903557456	0.5555100245896402	0.828990772035552	0.36086763411197303	0.4766716676213955	gekleurd.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7138686131386861	0.5694460103850967	0.8197508075680664	0.41045454545454546	0.4781326781326781	gekleurd.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	1.260588214724574	1.3497661634305678	1.1938188117126738	1.5220389399041478	1.3334407386748817	gekleurd.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.051643658302959285	0.015527605317893751	0.07703986483680923	0.03347327027838661	-0.06393031916151459	gekleurd.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.6893393619194043	0.4956070263604617	0.8288713376977638	0.4157304027544366	0.2422193386291848	gekleurd.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.7088918380889184	0.5429648245384286	0.829164743885556	0.43363636363636365	0.36609336609336607	gekleurd.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0335446172722496	1.044233151407833	1.0240113466025964	1.1465099566371733	0.9621781509837288	gekleurd.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.04036302444277438	-0.018180738693661803	-0.058186065804609007	0.08945460880457387	-0.08581075908095027	gekleurd.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SCP	0.6160601362970833	0.40688433810334024	0.7667314704558843	0.3197601809961943	0.13416136285794208	gekleurd.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN	0.66542800265428	0.486194514773195	0.7941855099215505	0.43	0.2343980343980344	gekleurd.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
DR	1.2636935372479794	1.3783484558534578	1.1888701556561794	1.0749548096179524	1.8712204022862418	gekleurd.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.03298944033671909	0.0431552530089816	0.0321218867214323	-0.21440971670709358	0.3117535890126061	gekleurd.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.6954635767463778	0.5168376515146692	0.8297418032648978	0.28120394118549774	0.43956721009361216	gekleurd.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7108099173553719	0.5478659183004856	0.83248730964467	0.365410199556541	0.4457002457002457	gekleurd.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.2934633033529979	1.4403311327657156	1.1850264789017337	1.5553540152006493	1.5806129041947634	gekleurd.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.03552094858006274	0.05642366516078258	0.019061431936481358	0.11385122920834251	0.03635833433752386	gekleurd.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.7221538000795478	0.590328875837662	0.8182980028849233	0.5345273355768625	0.41816128905120026	gekleurd.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7273388429752066	0.5837941062157974	0.8334102445777573	0.4678492239467849	0.45012285012285014	gekleurd.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
DR	1.190216540862869	1.3259553412402914	1.0912688721075587	1.3813715806018076	1.505225571011508	gekleurd.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.007137841823930762	0.0381467421801676	-0.0405974732410573	0.07460020874740118	0.08043749103415893	gekleurd.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.6658293003167901	0.5027865881162585	0.7854574366853401	0.40513910913954426	0.3177632185238913	gekleurd.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6907107438016529	0.5294974243098547	0.8095985233041071	0.4088691796008869	0.37002457002457	gekleurd.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
DR	1.006734433529337	1.0116555793055069	1.0032091009396287	1.0111859418289504	1.0205716951479418	gekleurd.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.034449844635206346	-0.023510637728382616	-0.04224263450368716	-0.026301241560332242	-0.0019880371211284417	gekleurd.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SCP	0.557376661509027	0.3580458672720812	0.7062378720445762	0.13435778016230018	0.23354194960936728	gekleurd.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN	0.628495867768595	0.4491783374536872	0.7606829718504845	0.3170731707317073	0.2697788697788698	gekleurd.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.30
DR	1.4006685783597994	1.585695164914043	1.2734774702045737	1.0792239660997713	2.404384058437784	gekleurd.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.07436713061211284	0.10757764139207933	0.05681365498380306	-0.1772264311065981	0.44314570029903305	gekleurd.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.7348011646858775	0.5819044492425818	0.858997230097898	0.29880707776310955	0.5879090398667377	gekleurd.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7585117585117584	0.6397759010873765	0.8524590163934426	0.5118181818181818	0.555050505050505	gekleurd.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.3681528106931125	1.5839865688789279	1.206602674272812	1.4776088531221303	2.0677481792418413	gekleurd.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.0557338281491505	0.10773249514653799	0.01747276463113952	0.05786390350659143	0.24786081730188303	gekleurd.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.7571887343073662	0.6343943201605277	0.8531910428472141	0.5445530774325985	0.5054388402017702	gekleurd.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7601965601965602	0.6533098747033173	0.8436164927968206	0.5804545454545454	0.5358585858585858	gekleurd.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
DR	1.5674007414971096	1.8466885729731752	1.352414883510271	1.927359572659652	2.260291262749603	gekleurd.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.14443829728206511	0.19625578937058435	0.10582929623280743	0.16424679945226509	0.31869127242668055	gekleurd.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.7799914963581341	0.6812498275175033	0.8563531596254789	0.6397254299802455	0.5476708929467854	gekleurd.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.7912951912951913	0.689054203234531	0.8702434177844014	0.6504545454545454	0.5464646464646464	gekleurd.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
DR	1.027259691692077	1.1222477324696047	0.9502646025469107	1.2921521167836885	1.1243264780782154	gekleurd.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.06296194201591897	-0.02135840571135908	-0.09779711527843243	0.0939351951583336	-0.0602132970139784	gekleurd.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SCP	0.6473927696855433	0.4847209626354341	0.7719186828996797	0.4632042494189726	0.21903995558765016	gekleurd.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6807300807300807	0.5379036264282165	0.7894684550422255	0.5409090909090909	0.2833333333333333	gekleurd.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
DR	1.5088976216108698	1.7811443926954154	1.3088000875189565	1.5118191802059504	2.522813910361339	gekleurd.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.09886390923965563	0.17291102339120049	0.0451201435042694	0.07467521792338828	0.3989377087459438	gekleurd.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.7436706929179023	0.6515319196071522	0.8176690449920117	0.5119781335846382	0.6249485802448066	gekleurd.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7596349596349596	0.6532706849919965	0.8446100347739692	0.5086363636363637	0.6065656565656565	gekleurd.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.4091318888500108	1.5404638544199964	1.3191282484463849	1.1708026032936576	2.1314607115199466	gekleurd.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.11306403450817713	0.1250948480436455	0.109135159989848	-0.06738179240087461	0.3335311765419632	gekleurd.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.7480141109437851	0.6181261860802407	0.8537972977671433	0.3674559665010698	0.6331252939725089	gekleurd.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.759073359073359	0.6488623944361649	0.8471932439145554	0.49636363636363634	0.603030303030303	gekleurd.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	1.4734318861957751	1.5736837778247599	1.4055119430625753	1.262688722358284	2.0528506680534204	gekleurd.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.12744641770018184	0.1013481626311379	0.1529527942434974	-0.10526003340247747	0.2563517270523938	gekleurd.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.7506298564848022	0.621972077748758	0.8522136857258209	0.49118415775055746	0.5225183897698956	gekleurd.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.7844155844155845	0.6656529778660926	0.8764033780427223	0.6104545454545455	0.51010101010101	gekleurd.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0308851970346256	1.1199093973236809	0.956849027497617	1.3480610197152025	1.054818144758223	gekleurd.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.06886563366637037	0.01380734737953647	-0.13737960705610455	0.2168524001668758	-0.03805075097216183	gekleurd.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SCP	0.7150666935679989	0.5758315994288483	0.8224320822735504	0.5287362003960492	0.3763265156169455	gekleurd.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN	0.7246051246051246	0.5949461831429044	0.8248385494287134	0.5418181818181818	0.41818181818181815	gekleurd.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
DR	1.478854978535166	1.7713683759375523	1.27085329226023	1.3696731222039775	2.673578713348449	gekleurd.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.06779614842108608	0.1418223357008182	0.016664221817198847	-0.017851374341821574	0.4266541596270773	gekleurd.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.7123951463682006	0.5778122294370721	0.8184821970384512	0.3627196404023718	0.5522348508703934	gekleurd.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7477526191280838	0.6157269492475724	0.8503569728700618	0.4611973392461197	0.5356265356265356	gekleurd.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.4477878204729615	1.7253477336507386	1.2477648647345025	1.4463840257203242	2.4818943104973887	gekleurd.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.06911926323242218	0.1512777622862651	0.01050864129635474	0.04572985902687836	0.3975947865355622	gekleurd.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.7381856014377725	0.6026175566973868	0.843064953136494	0.4623438025826986	0.502443914372968	gekleurd.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7466035822913146	0.6201934791386968	0.8454069490718705	0.45055432372505544	0.5646191646191646	gekleurd.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
DR	1.4636920864456653	1.7156166553194196	1.273529173868936	1.794057434403065	2.0792633576862576	gekleurd.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.10228775585185207	0.18046547541536884	0.04397893463843644	0.17774565468076356	0.3196718369269065	gekleurd.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.7196405753592475	0.584038726348928	0.823775902837458	0.4733817774845074	0.4549584987248185	gekleurd.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.7486312943562015	0.6107014782279755	0.8534983341266064	0.5388026607538803	0.4398034398034398	gekleurd.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0362966153248339	1.0619790391792483	1.0180968514877722	1.0243002610917067	1.143540004958266	gekleurd.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.02945107138580868	-0.015604798834273946	-0.038401053585099855	-0.0691108200181874	0.06069747710046541	gekleurd.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SCP	0.6384702799792504	0.4528331312151928	0.7799907179914974	0.34136429471033575	0.2371443809437453	gekleurd.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6809057113889827	0.5322787455848368	0.7933365064255117	0.4767184035476718	0.32678132678132676	gekleurd.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
DR	1.263246965506781	1.4370203853127974	1.1428828500009918	1.0925644389852154	2.075613866952185	gekleurd.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.0032210168479107075	0.0707210319439339	-0.041908655748793336	-0.14753656667633744	0.4016083182569325	gekleurd.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.7032359055753254	0.5549063388515526	0.8164776177512194	0.30286084120843293	0.5453805575950056	gekleurd.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7299663299663299	0.5816561427183189	0.8416391898257183	0.41045454545454546	0.4928746928746929	gekleurd.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.2984450507997722	1.4091403199761632	1.223428902154396	1.1035598208328512	1.9004322369412425	gekleurd.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.03858010680533919	0.06789016166238843	0.021164103431523768	-0.14025974746708028	0.3227661290227218	gekleurd.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.6813542582652035	0.5075551484412022	0.8128194929441473	0.2757291184481738	0.4341168339312854	gekleurd.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7177777777777777	0.5687969599368563	0.8300518134715026	0.3918181818181818	0.4845208845208845	gekleurd.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
DR	1.3566144159564861	1.4801999047338785	1.267529008449367	1.4163925215631608	1.756678184189108	gekleurd.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.07391756769203166	0.048311055453004834	0.09556440828791497	-0.10427719044990788	0.1536459485210074	gekleurd.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.722062870014569	0.5584262340416868	0.8446055460556751	0.4043992468736962	0.426273909195689	gekleurd.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.7517845117845118	0.603814422052764	0.8626471973622233	0.4618181818181818	0.48697788697788696	gekleurd.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0727436575723266	1.1352211607089495	1.0246113497463516	1.2639560484679848	1.117096083912512	gekleurd.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.05153054041715824	0.01648664409553205	-0.10327988340095491	0.12279946777072767	0.02994034791682339	gekleurd.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SCP	0.6306114065233346	0.4432284150397123	0.7687495381927091	0.38059924460988537	0.18033646231654232	gekleurd.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6715151515151515	0.5177547707858589	0.7844559585492228	0.48772727272727273	0.2810810810810811	gekleurd.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
DR	1.0770637278708157	1.1801590450772645	1.0027213780049675	1.12833918425631	1.4094165729705164	gekleurd.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.03815388098286245	0.010747545898392238	-0.07309565253915297	-0.030534554662179095	0.13587284489650878	gekleurd.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.7002877400679339	0.5151770444789081	0.8386064598286868	0.3568100493027401	0.3501146243052975	gekleurd.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.723030303030303	0.5668170360657407	0.839284032030146	0.4577272727272727	0.40343980343980346	gekleurd.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.3684990512404598	1.5751928524752092	1.2204792644457674	1.4178573188787376	2.087241974101123	gekleurd.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.05575176823120254	0.0927106541280432	0.03036141297502313	0.00857146336942757	0.23919908603967893	gekleurd.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.7246091378347362	0.5766313940357622	0.8348810797396946	0.465644679338942	0.4293684230286502	gekleurd.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7406734006734007	0.6016645449028869	0.8444653791804051	0.4868181818181818	0.4737100737100737	gekleurd.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	1.1112088196198149	1.220327029125451	1.0295888828250102	1.318071781241119	1.313320423310224	gekleurd.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.03298718951192719	-0.001880246460646809	-0.05683090461193084	0.05592910279088826	-0.004738937560897845	gekleurd.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.7028303237337159	0.5286665466409557	0.8323282519297829	0.41299780997035707	0.34067357802272724	gekleurd.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.7213468013468013	0.5669806028355251	0.8361752237399905	0.4618181818181818	0.40294840294840295	gekleurd.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
DR	1.018128892557693	1.0645744987002042	0.9824250255081491	1.1562425518610597	1.0550559187314037	gekleurd.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.05155592815728194	-0.012135348769688083	-0.08198558867679642	0.07222498151649892	-0.02664543914876675	gekleurd.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SCP	0.6421239510806959	0.47030512201483293	0.7684186993922757	0.43209371431546517	0.21040295233675796	gekleurd.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6664646464646464	0.5032640577459231	0.7863400847856806	0.4713636363636364	0.2520884520884521	gekleurd.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
DR	1.374967699004024	1.5789488456071532	1.229158259344479	1.5468684671489952	1.9608198103279855	gekleurd.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.05641374166993164	0.0877234750749375	0.034182166027097526	0.07683166539438392	0.15215659380333102	gekleurd.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.7029954004455111	0.5411236750090835	0.8249688518058951	0.31599772689102523	0.48240444633033014	gekleurd.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7184132231404958	0.5661755805125868	0.83248730964467	0.3800443458980044	0.48599508599508595	gekleurd.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.4171725850472552	1.6071569129625065	1.2854644425364163	1.413433185832582	2.1225731105185215	gekleurd.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.08090199606959496	0.06390837581075604	0.09961134191159458	-0.1958988754276097	0.2880126609482832	gekleurd.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.6990799720805335	0.5589995648884617	0.8044570659770303	0.3712275158006585	0.5013141128876962	gekleurd.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7319669421487603	0.5830276504289132	0.8429164743885555	0.4270509977827051	0.4791154791154791	gekleurd.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
DR	1.061939593778761	1.0646469863896295	1.0586582410256031	1.118063558953466	1.0172191591898192	gekleurd.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.022573121892795773	-0.009090298687473028	-0.033758771898467245	0.05070453438635704	-0.04421665855030888	gekleurd.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.649527435348473	0.46497851351665426	0.786547082882791	0.28997411480872526	0.3184143428584465	gekleurd.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6792066115702479	0.5023074083121131	0.8101522842639594	0.35033259423503327	0.3464373464373464	gekleurd.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0288010876641462	1.0147891985568926	1.038456544448025	1.031412739035286	0.9744983121873669	gekleurd.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.0178238981403417	-0.02537614951113075	-0.013002277302165882	-0.001113756127978499	-0.06201241510324786	gekleurd.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SCP	0.5863572530923006	0.3506542043990237	0.7607618039846886	0.15093481863521524	0.14026599057716715	gekleurd.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6199669421487604	0.4354138306595902	0.7561605906783572	0.293569844789357	0.2565110565110565	gekleurd.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.30
DR	1.5167310293296694	1.7831172716983599	1.3376627721920837	1.4422657065940607	2.5694233363089354	gekleurd.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.11868370391772273	0.19147092525085774	0.0698472424216813	0.094678072390725	0.40988746094016687	gekleurd.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.7428735167829533	0.6235599636785819	0.8309380351754628	0.4637748444987293	0.5759670113615537	gekleurd.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7699429721569943	0.6482193732193732	0.8598601398601399	0.48227272727272724	0.6025252525252525	gekleurd.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.4093128945457334	1.6854006534802077	1.2183158625910158	1.5470754235149542	2.290810674334653	gekleurd.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.07171556552455013	0.17447048782234828	-0.0012752271256875906	0.19871667133094975	0.32597001926178265	gekleurd.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.7725270744441493	0.6689085399677857	0.8484970773188852	0.550419891035209	0.6078086515492627	gekleurd.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.77396846695739685	0.6694535094535095	0.8511888111888112	0.5263636363636364	0.6308080808080808	gekleurd.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
DR	1.5559458946876772	1.774812150917903	1.4071339041887176	1.5618335988052197	2.3554689497597714	gekleurd.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.15184349178701131	0.15256402609767822	0.1556660496931289	-0.019557611369169732	0.32158363996907546	gekleurd.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.7792613444215298	0.6542729570392043	0.8717504928769707	0.47750415264054236	0.6135642256000999	gekleurd.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.7841663871184166	0.6567158767158767	0.8782284382284382	0.48636363636363633	0.6055555555555555	gekleurd.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0602346988573785	1.0610143165295076	1.0607688055958335	1.0179542788563105	1.1043198651363786	gekleurd.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.048360805925126926	-0.026180044659915695	-0.06291863098452048	-0.0685678139749361	0.0529463109797095	gekleurd.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SCP	0.6469006875575557	0.46411667956319336	0.7754568411908408	0.47196179648225267	0.14493140101648666	gekleurd.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6921167393492117	0.5377725977725978	0.8001864801864802	0.5636363636363636	0.2494949494949495	gekleurd.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
DR	1.3157856024620058	1.4486301886384045	1.2287987966543286	1.1867073065544163	1.9303844627064688	gekleurd.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.07339987769656826	0.08880604632441351	0.06679947259910378	-0.08020057263104076	0.2798192390051775	gekleurd.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.7487416025793753	0.6139799444552466	0.8480829045054035	0.4384896203712345	0.5553673084891018	gekleurd.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7390137537739013	0.609065009065009	0.8336596736596736	0.4854545454545454	0.508080808080808	gekleurd.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.4730395422521216	1.7253849582534797	1.3036386228561452	1.3933998562055205	2.479116395698773	gekleurd.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.10756360114542367	0.15692498229877466	0.07702541773580834	-0.011300899462843997	0.40505042862335966	gekleurd.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.769146348455093	0.6303905481171682	0.8719266879946937	0.43003446087993336	0.5892104954768776	gekleurd.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7591412277759141	0.6303146853146853	0.8535198135198135	0.4859090909090909	0.5515151515151515	gekleurd.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	1.3323015047679452	1.5631369770016714	1.1640158180539655	1.7890998013380222	1.7362953116130266	gekleurd.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
