measure	globqual	meanclassqual	classqual_hoopvol_2	classqual_hoopvol_1	model	technique
SIL	0.037824281623157624	0.06335049627078995	0.13245805299974575	-0.005757060458165857	hoopvol.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.6933531788180852	0.6336624348999893	0.4720606647802662	0.7952642050197125	hoopvol.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7031122031122031	0.6499367737525632	0.505974025974026	0.7938995215311004	hoopvol.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
DR	1.064548849153275	1.1083030291907576	1.2267594678288205	0.989846590552695	hoopvol.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.0376957903027229	0.07086399143745473	0.16066082865587505	-0.018932845780965588	hoopvol.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.6733991454093542	0.615310887320996	0.4580475544476364	0.7725742201943557	hoopvol.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.7095823095823096	0.6689542036910459	0.558961038961039	0.7789473684210526	hoopvol.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
DR	0.9930974376317335	1.0152484740080288	1.0752183529779986	0.9552785950380589	hoopvol.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.010387916565044236	0.010939755272432981	0.06868052536901764	-0.04680101482415168	hoopvol.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SCP	0.6393490753971226	0.5719356088579124	0.38942597993468475	0.75444523778114	hoopvol.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6695331695331695	0.6166575529733425	0.4735064935064935	0.7598086124401914	hoopvol.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
DR	1.095553566696335	1.1255820422582048	1.206878646828145	1.0442854376882647	hoopvol.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.05535839058895894	0.07758623002078584	0.1377640392142684	0.017408420827303258	hoopvol.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.6770766201956324	0.6239585229301211	0.4801509913088588	0.7677660545513835	hoopvol.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.6882063882063882	0.6363192071086807	0.4958441558441558	0.7767942583732057	hoopvol.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.1024447275640057	1.1102026786965387	1.1312059122504687	1.0891994451426084	hoopvol.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.06754725185070473	0.07104408758144645	0.08051113065735693	0.06157704450553596	hoopvol.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.6629946176710826	0.5989771706128606	0.42566164321133276	0.7722926980143885	hoopvol.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6895167895167895	0.635944976076555	0.4909090909090909	0.7809808612440191	hoopvol.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	1.094170497883605	1.1237254539645973	1.2037400911594789	1.0437108167697158	hoopvol.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.056464708934503935	0.07787541717625916	0.1358409931478404	0.019909841204677935	hoopvol.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.656058723714534	0.5978234665956798	0.44016216073731845	0.7554847724540411	hoopvol.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6855855855855856	0.6327238550922761	0.4896103896103896	0.7758373205741627	hoopvol.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0022349687810639	1.0171416430018467	1.057498736623966	0.9767845493797273	hoopvol.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.0019991853483401433	0.012363294276148932	0.05124708057659497	-0.026520492024297102	hoopvol.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SCP	0.6282039349353021	0.5666838349776787	0.4001294180192349	0.7332382519361226	hoopvol.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6592956592956593	0.610933014354067	0.48	0.741866028708134	hoopvol.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
DR	1.0030924447903091	1.0317508998769402	1.110220479280811	0.9532813204730695	hoopvol.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.003866170167433206	0.021289792485971917	0.09016921403696213	-0.04758962906501829	hoopvol.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.6505278562804615	0.5879614459963638	0.4166486559327629	0.7592742360599647	hoopvol.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.6780237154150197	0.6273012826105925	0.4884184308841843	0.7661841343370006	hoopvol.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.0093682638432415	1.0497229324825832	1.1602178585188758	0.9392280064462907	hoopvol.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.0026614754122630466	0.0321184509237991	0.127349201605874	-0.06311229975827581	hoopvol.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.6427126638646782	0.5842542405039308	0.42418950987331316	0.7443189711345485	hoopvol.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6703557312252965	0.6172870842620428	0.47198007471980075	0.7625940938042849	hoopvol.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0807381170977388	1.0802414637068334	1.0788815794222109	1.081601347991456	hoopvol.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.05761264625362414	0.056887632936522756	0.054902477425411836	0.05887278844763368	hoopvol.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.6364727518373121	0.5707443407709805	0.39077369142269147	0.7507149901192695	hoopvol.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6856126482213438	0.6309944396411546	0.4814445828144458	0.7805442964678634	hoopvol.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0085419802534334	1.0256232365957594	1.0723933432473653	0.9788531299441532	hoopvol.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SIL	0.001353459581509201	0.0169370764624905	0.05960650363660596	-0.02573235071162496	hoopvol.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SCP	0.6217156857130927	0.5593689265939079	0.3886575623389972	0.7300802908488186	hoopvol.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6537549407114625	0.6039945744858056	0.4677459526774595	0.7402431962941517	hoopvol.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
DR	1.0538454074187322	1.1161973622967207	1.2774991586115174	0.9548955659819243	hoopvol.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.022625190172879412	0.06826952883565901	0.18634944841980625	-0.04981039074848822	hoopvol.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.6977310442519704	0.6427766317965223	0.500611956096559	0.7849413074964857	hoopvol.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7303284950343774	0.6826763274085814	0.5594022415940224	0.8059504132231404	hoopvol.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.0032619642179135	1.040634692925904	1.1373163171922276	0.9439530686595806	hoopvol.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.0056287627541090944	0.028046858142068302	0.11516422524304896	-0.05907050895891236	hoopvol.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.6522188289254754	0.5914630387000913	0.4342904509431194	0.7486356264570633	hoopvol.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6919022154316272	0.6373259368278048	0.49613947696139477	0.7785123966942149	hoopvol.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0168843325049033	1.0743779339327004	1.2231113811046102	0.9256444867607907	hoopvol.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SIL	-6.254825441936483e-4	0.04745582794457825	0.17184008768727077	-0.07692843179811427	hoopvol.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.6973513792900133	0.6492491572361563	0.5248108001837871	0.7736875142885254	hoopvol.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.7133689839572193	0.6650983055964376	0.5402241594022416	0.7899724517906336	hoopvol.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0089127172337835	1.0348857937423428	1.1020770134057896	0.9676945740788959	hoopvol.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.0012448576263162387	0.02287552100099986	0.08527389179775237	-0.03952284979575265	hoopvol.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SCP	0.6198749692353384	0.5486590854612688	0.36442669048052373	0.7328914804420139	hoopvol.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6552330022918258	0.5919234688101438	0.42814445828144454	0.7557024793388429	hoopvol.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
DR	1.0301760897598289	1.0665071915877062	1.1604941724033024	0.9725202107721101	hoopvol.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.01614653327523152	0.04542602600126826	0.12117080066210244	-0.03031874865956592	hoopvol.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.6961539127278292	0.6429157902680491	0.5051910821655743	0.7806404983705238	hoopvol.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7082505729564553	0.653907694629986	0.5133250311332503	0.7944903581267218	hoopvol.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.003633269876887	1.0169072791524507	1.051246564017496	0.9825679942874057	hoopvol.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.0012126022244184384	0.01339834259924879	0.044922323134136	-0.01812563793563842	hoopvol.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.6645851001431407	0.6142309523039232	0.48396696115464327	0.7444949434532032	hoopvol.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6935064935064935	0.6365387373108419	0.48916562889165627	0.7839118457300275	hoopvol.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	1.057027807648628	1.09598303789681	1.1967585248431942	0.995207550950426	hoopvol.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.03341737569628675	0.06422990629847528	0.1439405832910934	-0.015480770694142859	hoopvol.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.6858060678364961	0.6305780110938027	0.4877054295203133	0.7734505926672921	hoopvol.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.7008403361344537	0.6504381297407449	0.5200498132004981	0.7808264462809917	hoopvol.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0832207506469023	1.1105007637227637	1.1810729714624926	1.039928555983035	hoopvol.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SIL	0.05289070876714299	0.07393505114182133	0.12837584989370662	0.01949425238993605	hoopvol.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SCP	0.6338024090829804	0.5687456181334265	0.4004465285030588	0.7370447077637942	hoopvol.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6679144385026737	0.611137778784105	0.4642590286425903	0.7580165289256198	hoopvol.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
DR	1.1060699486355183	1.186782964840879	1.3955840285025725	0.9779819011791854	hoopvol.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.05303830377643777	0.10806144161684123	0.2504039068996241	-0.03428102366594165	hoopvol.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.6934857325460437	0.6352641430601802	0.4846474224337072	0.7858808636866532	hoopvol.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7235294117647059	0.676522887656138	0.5549190535491905	0.7981267217630854	hoopvol.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.0480309256848626	1.1132094997756914	1.281823637097618	0.9445953624537649	hoopvol.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.01943147314838706	0.06939801329568696	0.1986592801984845	-0.0598632536071106	hoopvol.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.69964834028319	0.6409222340749143	0.48900035062307073	0.792844117526758	hoopvol.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7121466768525592	0.6617864825087739	0.5315068493150685	0.7920661157024793	hoopvol.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0933325028120038	1.1490128281234764	1.2930554088205464	1.0049702474264062	hoopvol.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.04774770984421547	0.08876171205466174	0.19486315255559883	-0.01733972844627535	hoopvol.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.7204973675608264	0.6647441315988831	0.5205129342190733	0.8089753289786928	hoopvol.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.7152024446142093	0.6621155515302464	0.5247820672478206	0.7994490358126721	hoopvol.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0260533353061232	1.0527634814298508	1.121861468141233	0.9836654947184685	hoopvol.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SIL	0.010261542548482638	0.0340300647191855	0.09551819816078637	-0.027458068722415373	hoopvol.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SCP	0.630110253416074	0.5716995382485388	0.4205935577064368	0.7228055187906407	hoopvol.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6625668449197861	0.604711875919846	0.45504358655043586	0.7543801652892562	hoopvol.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.30
DR	0.9897623424870141	1.0495512757043526	1.2063311450298178	0.8927714063788874	hoopvol.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.022938456951717787	0.029024876700456913	0.16528428494393724	-0.10723453154302341	hoopvol.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.6590521921949616	0.5970682166446423	0.434532458534916	0.7596039747543685	hoopvol.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.6887519260400616	0.6386021743614818	0.5070983810709838	0.7701059676519799	hoopvol.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.0227244658696981	1.0394498339398561	1.0833074657682702	0.9955922021114421	hoopvol.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.01303630713116826	0.027958259725375682	0.06708693541685291	-0.01117041596610155	hoopvol.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.6789189425922632	0.6099154387534316	0.42897291757605116	0.790857959930812	hoopvol.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.698151001540832	0.6429997937183415	0.4983810709838107	0.7876185164528723	hoopvol.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
DR	1.01320136927727	1.054095567478065	1.1613292427601498	0.9468618921959802	hoopvol.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SIL	-1.5089811111286547e-4	0.034309302176927806	0.12467160515445669	-0.05605300080060107	hoopvol.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.6611249726599221	0.6006797040205869	0.4421787773663305	0.7591806306748434	hoopvol.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6863636363636364	0.6287594832262451	0.47770859277708594	0.7798103736754043	hoopvol.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
DR	0.9983642954747937	1.0484046533271936	1.179621591695709	0.9171877149586782	hoopvol.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.013900851755817593	0.029600617225661048	0.14367113588820504	-0.08446990143688295	hoopvol.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SCP	0.632730338629079	0.5686846485649244	0.40074261684114143	0.7366266802887075	hoopvol.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6534668721109399	0.5951118886995852	0.44209215442092153	0.7481316229782488	hoopvol.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
DR	1.0427342788655078	1.0878322789102266	1.2060892568052668	0.9695753010151863	hoopvol.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.02140913320716142	0.05652005628815318	0.1485886990338649	-0.03554858645755855	hoopvol.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.6547111298753423	0.5951451250592765	0.43894982354159273	0.7513404265769602	hoopvol.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.6816640986132512	0.6307894475471583	0.49738480697384807	0.7641940881204685	hoopvol.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.0550409501185896	1.0944857129087062	1.197918646447234	0.9910527793701783	hoopvol.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	0.031944679452380394	0.06417808299145732	0.14870123004948127	-0.020345064066566627	hoopvol.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.6414628819888608	0.5861727775072836	0.4411898368667033	0.731155718147864	hoopvol.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6843605546995377	0.6320538777131768	0.49489414694894146	0.7692136084774122	hoopvol.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	1.024291041497798	1.0510866927584677	1.1213508449531133	0.9808225405638222	hoopvol.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.01219285891073728	0.03401690707825217	0.09124441116195788	-0.02321059700545354	hoopvol.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.6137128112252603	0.5574153058939607	0.40979073635855295	0.7050398754293685	hoopvol.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6345146379044684	0.5767849093506712	0.4254047322540473	0.728165086447295	hoopvol.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
DR	0.9778630044582036	1.0163253068937614	1.117182011058113	0.9154686027294099	hoopvol.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.026837820294684917	0.008726713457585376	0.10198482418576081	-0.08453139727059006	hoopvol.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SCP	0.5905731276480581	0.5233344598700872	0.34701973103007444	0.6996491887101	hoopvol.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6184899845916795	0.5569329737411088	0.39551681195516813	0.7183491355270496	hoopvol.BOWnobound10lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
DR	1.0095447943487843	1.0302338148584211	1.0837554113942203	0.9767122183226218	hoopvol.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.0030100984366478473	0.020731248538350643	0.06657509336666874	-0.025112596289967457	hoopvol.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.6331307581639022	0.5722795181622613	0.41486000598410366	0.729699030340419	hoopvol.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.6573720397249809	0.6077701045322464	0.4794520547945205	0.7360881542699724	hoopvol.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
DR	0.9827434551886529	1.0367076375672166	1.1763106311117615	0.8971046440226715	hoopvol.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.02730587869592668	0.02032584671427167	0.14354704940587176	-0.10289535597732842	hoopvol.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.622575378511351	0.5676384035219265	0.4255188377884154	0.7097579692554377	hoopvol.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6602750190985485	0.6076417978036907	0.4714819427148194	0.743801652892562	hoopvol.BOWnobound10lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0402666445434874	1.0774443114321886	1.1736213192529588	0.9812673036114183	hoopvol.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SIL	0.02098314670665031	0.05012255167220314	0.12550492538743765	-0.025259822043031368	hoopvol.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.6581739418817483	0.6059686351691501	0.47091577649960265	0.7410214938386975	hoopvol.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6807486631016043	0.6285180572851806	0.4933997509339975	0.7636363636363637	hoopvol.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
DR	0.9909116163884374	1.0192532943349375	1.0925719829356662	0.9459346057342088	hoopvol.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.013647282244356015	0.012640152124562574	0.08064460190502588	-0.055364297655900736	hoopvol.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SCP	0.5833224004724101	0.5235255882802454	0.368833835000515	0.6782173415599759	hoopvol.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6322383498854087	0.5727008566360995	0.4186799501867995	0.7267217630853995	hoopvol.BOWnobound10lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
DR	1.0106706671405896	1.0518951476575293	1.158541086386135	0.945249208928924	hoopvol.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.0034922549958296954	0.03213649398356311	0.1243065185172097	-0.06003353055008349	hoopvol.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.6698237955961265	0.6053307408553278	0.43849001228673984	0.7721714694239157	hoopvol.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.6992360580595874	0.6460175855692667	0.5083437110834371	0.7836914600550964	hoopvol.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
DR	0.9907258960990313	1.0595624349124997	1.2376395679299508	0.8814853018950487	hoopvol.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.025142584985538455	0.03401372856464613	0.18704853970534102	-0.11902108257604876	hoopvol.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.6849520130612405	0.6242722354021708	0.4672962888493597	0.7812481819549818	hoopvol.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6955691367456073	0.6425397184799426	0.5053549190535491	0.7797245179063361	hoopvol.BOWnobound10all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0174975420656311	1.0922512044041004	1.2856356787144883	0.8988667300937125	hoopvol.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.007562086028851742	0.05242105450487659	0.20759483110299987	-0.10275272209324669	hoopvol.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.6730374490513048	0.6169561154196008	0.47187614363323593	0.7620360872059656	hoopvol.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.6810542398777693	0.6259609796596097	0.4834371108343711	0.7684848484848484	hoopvol.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
DR	0.9996684900263858	1.0319056702171205	1.115301853754021	0.9485094866802201	hoopvol.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.00886401469570533	0.0203027588916545	0.09575593404156363	-0.05515041625825463	hoopvol.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SCP	0.6233132789610364	0.54063600556972	0.3267534939704452	0.7545185171689949	hoopvol.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN	0.6502673796791444	0.584800935884373	0.4154420921544209	0.754159779614325	hoopvol.BOWnobound10all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
DR	1.0308356035368567	1.0418985060382915	1.0705177538137418	1.013279258262841	hoopvol.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SIL	0.019486313887748772	0.028828466371325776	0.05299620866579672	0.00466072407685483	hoopvol.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.611741165465314	0.546181684590041	0.37658215797792177	0.7157812112021603	hoopvol.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.655920550038197	0.5990852484999434	0.4520547945205479	0.7461157024793388	hoopvol.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	0.9758072538936375	1.0142162516192728	1.1135786587790681	0.9148538444594774	hoopvol.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.028330433899271274	0.007471253710284398	0.10008866296109147	-0.08514615554052267	hoopvol.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.6406832285425368	0.5734657115605309	0.39957691762882014	0.7473545054922417	hoopvol.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.6539343009931246	0.5982082342729914	0.4540473225404732	0.7423691460055096	hoopvol.BOWnobound10all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0578402766746267	1.0932178985386318	1.1847382681433407	1.001697528933923	hoopvol.BOWnobound10all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
