measure	globqual	meanclassqual	classqual_goedkoop_2	classqual_goedkoop_1	classqual_goedkoop_4	model	technique
kNN	0.7585892368501064	0.45256318042695753	0.3390374331550802	0.8600662495399337	0.15858585858585858	goedkoop.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.0104912279880884	1.110674644543386	1.1887598972926845	0.9744117380192693	1.1688522983182041	goedkoop.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.06381214257106506	-0.03318565807916876	-0.023284016156378075	-0.07386576783393577	-0.002407190247192441	goedkoop.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.7459722694115454	0.39227607650376467	0.2480270667177999	0.8641675430365239	0.06463361975697028	goedkoop.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7577987230161143	0.4480134359391325	0.3427807486631016	0.8598454177401545	0.1414141414141414	goedkoop.BOWnobound5all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	0.970001133036668	1.121400491384865	1.0974351703340517	0.9253962861040883	1.3413700177164547	goedkoop.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.11802631901932106	-0.027325464315842676	-0.07916022030865132	-0.14212982877197847	0.13931365613310176	goedkoop.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.6993263104562459	0.34622754838525194	0.1028946262387868	0.8242618567414557	0.11152616217551337	goedkoop.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.7098206141684402	0.3726964011793733	0.14919786096256685	0.8284873021715127	0.1404040404040404	goedkoop.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
DR	1.1342322948414785	1.3306497460983426	1.1754793892076714	1.0850336228863269	1.7314362262010294	goedkoop.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.059799185954506826	0.005258601586344035	-0.2172280003085956	-0.06414093048525148	0.2971447355528792	goedkoop.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SCP	0.752996445784152	0.4596530206976586	0.4226652176396874	0.8452490423124581	0.11104480214083041	goedkoop.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN	0.7689875342049255	0.46854309547808	0.39197860962566844	0.866175929333824	0.14747474747474748	goedkoop.BOWnobound5all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
DR	1.0614046086809006	1.045591854526299	1.0253891546417935	1.0677272349852818	1.043659173951822	goedkoop.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.012853261947860222	-0.02382992877008499	-0.04728378323186163	-0.007843929368356569	-0.016362073710036763	goedkoop.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.730248940823279	0.3754235547084785	0.22678974380247446	0.8520776029454531	0.047403317377507886	goedkoop.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7532121212121212	0.4559909646596953	0.3513368983957219	0.8539565697460434	0.16267942583732056	goedkoop.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
DR	0.9944521108105961	1.0403622919288584	1.0185477180568232	0.9813893282121998	1.121149829517552	goedkoop.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.07270626921608007	-0.02357361655571737	-0.06205568352825478	-0.08569012880800135	0.07702496266910402	goedkoop.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.716929195744304	0.3571658436475114	0.16899921946419394	0.8429180585237727	0.05958025295456771	goedkoop.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7355151515151515	0.4157100897038978	0.2914438502673797	0.8446816341553184	0.11100478468899522	goedkoop.BOWnobound5all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0284795545767216	1.0409487765054137	1.1130229776298262	1.019800181788423	0.9900231700979922	goedkoop.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.03857376145220168	-0.024478965980755937	0.05201757658232144	-0.04805741676970279	-0.07739705775488645	goedkoop.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.7301166242577642	0.3858962928933522	0.27238731222283263	0.8462854776274812	0.03901608882974283	goedkoop.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.7452121212121212	0.4268974575476123	0.3074866310160428	0.8535885167464115	0.11961722488038277	goedkoop.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
DR	1.010934764640357	1.1066065254729813	1.1979691164867905	0.9747119328633567	1.1471385270687966	goedkoop.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.08077169066441701	-0.03554317611425451	0.015609955002870183	-0.09841971704322654	-0.02381976630240719	goedkoop.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SCP	0.7074393596240258	0.37162601031835	0.22241015796116037	0.8233025128493174	0.06916536014457232	goedkoop.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN	0.7301818181818182	0.40629587131135114	0.23957219251336898	0.8434302539565697	0.13588516746411483	goedkoop.BOWnobound5all.PPMIno.LENGTH5000.SOCPOSall	tsne.30
DR	1.0753863728734183	1.0696286773655073	1.0064273060639628	1.0817075834609964	1.1207511425715626	goedkoop.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.04755012429762428	-0.021824063106961358	-0.0689280391451109	-0.05193918530741624	0.05539503513164307	goedkoop.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.7319813615079538	0.4132115594599666	0.3235529431316862	0.8351131017725132	0.08096863347570042	goedkoop.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7586489898989899	0.4476236775702016	0.3537190082644628	0.8597402597402597	0.12941176470588237	goedkoop.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.0765195365956772	1.131995043979231	1.0890095552640244	1.062813241685022	1.2441623349886464	goedkoop.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.048559192285766134	-0.009751725758439815	-0.07710100498874124	-0.055448385904074006	0.1032942136174958	goedkoop.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.7389160834072804	0.39579590376368384	0.27813529134836895	0.8514573586777149	0.05779506126496776	goedkoop.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7625	0.4495196425677709	0.3652892561983471	0.8634835752482811	0.11978609625668449	goedkoop.BOWnobound3lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0378194528375413	1.1400490877948422	1.1036455910412961	1.0094623053530054	1.3070393669902247	goedkoop.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.09426311453074307	-0.009770908422420942	-0.05630256467698549	-0.11650959104289035	0.143499430452613	goedkoop.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.7145909957367914	0.3670337068359811	0.19353998365285663	0.8325196741407926	0.07504146271429397	goedkoop.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.7471590909090909	0.4397813119738253	0.34600550964187327	0.847135217723453	0.12620320855614972	goedkoop.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0349101979659527	1.0919374367932335	0.9810263987986203	1.0256511554613645	1.2691347561197157	goedkoop.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.08981705865439242	-0.01741136288079227	-0.10327759275851639	-0.10555154706519615	0.15659505118133574	goedkoop.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SCP	0.69171948607953615	0.33888924660593456	0.14096161191149614	0.8130157222779177	0.0626904056283898	goedkoop.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN	0.7408459595959596	0.42296841601654434	0.2986225895316804	0.846218487394958	0.12406417112299466	goedkoop.BOWnobound3lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
DR	1.0187734630449947	1.0782619656527417	1.0523210949300712	1.0026165592298077	1.1798482427983463	goedkoop.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.09660721287196147	-0.021963215062174895	-0.0350392576144349	-0.11829015935349786	0.08743977178140808	goedkoop.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.7190909123248815	0.3528298148851555	0.14160750517910936	0.8454214575002589	0.07146048197609835	goedkoop.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7505050505050505	0.42598560085191095	0.3024793388429752	0.8578304048892283	0.11764705882352941	goedkoop.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.06147663076101	1.0969940170427697	1.1360230590571914	1.047883284366853	1.1070757077042648	goedkoop.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.018228574952710613	-0.03721614191961533	-0.03306803614107303	-0.012772478598294598	-0.06580791101947836	goedkoop.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.7320229273101312	0.3644925899241019	0.1829046525848557	0.8565927897639407	0.05398032742350927	goedkoop.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.760290404040404	0.4385188786258305	0.32892561983471075	0.8657754010695187	0.12085561497326203	goedkoop.BOWnobound3lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0997750469040113	1.109063457161071	1.00113120408171	1.1047732032933633	1.2212859641081393	goedkoop.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.020123133171461093	-0.010006274037829917	-0.13336483938921778	-0.014259298403728436	0.11760531567945647	goedkoop.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.7496546162597116	0.4224081249138541	0.35699060543764183	0.8536012010189509	0.056632568284969625	goedkoop.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.7595328282828283	0.44519681150697193	0.3763085399449036	0.859816653934301	0.09946524064171124	goedkoop.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0390400669662418	1.071107378101136	0.9668243165037148	1.0368682078690512	1.2096296099306418	goedkoop.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.08519171293568864	-0.029232201009361063	-0.13344197614006836	-0.0946122147319449	0.14035758784393007	goedkoop.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SCP	0.7149903900413499	0.3602079139885659	0.1824841525022809	0.8354157569160878	0.06272383254732897	goedkoop.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN	0.752020202020202	0.44203223989320245	0.33663911845730027	0.8536287242169595	0.1358288770053476	goedkoop.BOWnobound3lex.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
DR	1.0548792110470775	1.05656602895537	1.0537265331720342	1.054531816982553	1.061439736711523	goedkoop.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.03798970291587668	-0.01945425964570901	-0.021394380135027657	-0.043740584449411014	0.006772185647311643	goedkoop.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.7207408453265162	0.38485755229108104	0.27160489215375	0.8347601713203985	0.04820759339909464	goedkoop.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7418668288233505	0.410933163089019	0.30427807486631014	0.853880266075388	0.07464114832535886	goedkoop.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.0661962247774663	1.1083707178222069	1.1343796844212022	1.0511006388822846	1.1396318301631336	goedkoop.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.011090808856589274	-0.02046172614119789	-0.016056355149583222	-0.008409639342855352	-0.03691918393115509	goedkoop.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.7286199378295666	0.3886429689038126	0.2387787218184626	0.8463569663270755	0.08079321856589976	goedkoop.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7536029188203102	0.43084236612138144	0.3283422459893048	0.8627494456762749	0.10143540669856459	goedkoop.BOWnobound3lex.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0715662407991493	1.0706978746701798	0.9893455375963339	1.0772173747964775	1.1455307116177282	goedkoop.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.04192657305840821	-0.028266366674137147	-0.1206149156365244	-0.0401569987202219	0.07597281433433486	goedkoop.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.7143185508572522	0.3403925030036597	0.11964795384854751	0.8475072895479364	0.05402226561449516	goedkoop.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.7446032228640924	0.43399180966197504	0.33048128342245986	0.8499630450849963	0.12153110047846889	goedkoop.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0484823274912058	1.0218380312110251	0.964692988380564	1.0607094859697517	1.0401116192827597	goedkoop.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.039090709087976405	-0.03599747377456365	-0.08882266819161137	-0.03658117175894558	0.017411418626866	goedkoop.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SCP	0.7248231980622752	0.35173785747054775	0.15652720417448818	0.8560580188642368	0.042628349372918324	goedkoop.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN	0.749346305868045	0.4372315620144662	0.32994652406417113	0.8554323725055433	0.12631578947368421	goedkoop.BOWnobound3lex.PPMIno.LENGTH5000.SOCPOSall	tsne.30
DR	1.0310188508945723	1.092710634860617	1.0404843888755795	1.0155397178196277	1.2221077978866441	goedkoop.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.08157268772564663	-0.019000983929517216	-0.09139124840305798	-0.09589168787743511	0.13027998449194145	goedkoop.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.7146764513301815	0.39938821818512116	0.31201475327833766	0.8189793480353494	0.06717055324167638	goedkoop.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7429892141756549	0.4209414405492837	0.33689839572192515	0.8491582491582491	0.07676767676767676	goedkoop.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
DR	0.9651578251596444	1.0804242639453725	1.1032809360344304	0.9276717919666404	1.2103200638350464	goedkoop.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.10618262257182526	-0.03754597064957519	-0.040966917716035604	-0.12729298026735475	0.05562198603466479	goedkoop.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.7234125621964153	0.40532294587940804	0.3281807854289572	0.8278594409048496	0.059928611304417345	goedkoop.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7445916795069337	0.4206238125628104	0.3433155080213904	0.8508791619902731	0.06767676767676767	goedkoop.BOWnobound3all.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
DR	1.068968318121922	1.2394916143164205	1.0180966311794755	1.0316602692178163	1.6687179425519696	goedkoop.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.07877759282132067	0.022423515306867734	-0.1874323698402046	-0.09533929685074304	0.35004221261155083	goedkoop.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.6873045611722877	0.391503388978276	0.27403562355220584	0.7876848558407229	0.11278968754189926	goedkoop.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.7395993836671803	0.438485068550428	0.325668449197861	0.8413019079685746	0.14848484848484847	goedkoop.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0591050156191748	1.1908847858609106	1.0499094854657869	1.0281317751276213	1.4946130969893234	goedkoop.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.09453778185221987	0.027961994973522728	-0.061193760673915396	-0.12630885868529976	0.27138860427978334	goedkoop.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SCP	0.700952701753645	0.3589586345499374	0.173619800453931	0.8205305064194034	0.08272559677647796	goedkoop.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN	0.7346687211093991	0.41356337521914865	0.29572192513368983	0.8429479985035541	0.10202020202020201	goedkoop.BOWnobound3all.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
DR	1.0485693017648348	1.100137459540853	1.1055035577646966	1.0321442856941558	1.1627645351637068	goedkoop.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.04335488209755318	-0.02979235995481947	-0.09832943394984568	-0.04270058594675735	0.05165294003214462	goedkoop.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.7045146191125815	0.3585255930270514	0.19621478173583237	0.8236977515865664	0.05566424575875538	goedkoop.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.738366718027735	0.4196085766891867	0.2898395721925134	0.8467639356528245	0.12222222222222222	goedkoop.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.052673204908343	1.1160393670320996	1.0928154966441839	1.0346107630307593	1.2206918414213557	goedkoop.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.04522446361950431	-0.019040066617250356	-0.11056419317760025	-0.04686233813146955	0.10030633145731872	goedkoop.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.7265598164547593	0.41159029796461705	0.3190886283474756	0.831128229824467	0.08455403572190856	goedkoop.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7519260400616332	0.450188156070509	0.35561497326203206	0.8525252525252525	0.14242424242424243	goedkoop.BOWnobound3all.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
DR	1.035551991407185	1.0519669827885691	1.054509628011293	1.030264294872694	1.07112702548172	goedkoop.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.055832036760768304	-0.020650413214422896	6.089617982872147e-4	-0.06828920853164626	0.005729007090090356	goedkoop.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.7160294648849668	0.382700842768738	0.2590049507503681	0.8285278551979887	0.060569722357857285	goedkoop.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.7431741140215716	0.4473984580738393	0.32887700534759357	0.8436213991769547	0.16969696969696968	goedkoop.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0540061925847275	1.0980353267407732	1.1267597406376217	1.0382656147479596	1.1290806248367382	goedkoop.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.0291150969815815	-0.024319093485056512	-0.05518928272756227	-0.028411973501033312	0.010643975773426038	goedkoop.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
SCP	0.7150253774967644	0.36480533206912374	0.20826272920176664	0.8351146433892648	0.05103862361633989	goedkoop.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
kNN	0.7370724191063174	0.41336531619756023	0.3122994652406417	0.8449682005237561	0.08282828282828282	goedkoop.BOWnobound3all.PPMIselection.LENGTH5000.SOCPOSall	tsne.30
DR	1.019286517025179	1.0453084313142482	1.0763310428019348	1.0090281091254938	1.050566142015316	goedkoop.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.06687636942980502	-0.028620331030432742	-0.007770173433879268	-0.08032894455569582	0.0022381248982768667	goedkoop.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.7273329922958289	0.3709559133484553	0.21406785503697714	0.8501947052733863	0.04860517973500248	goedkoop.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7497575757575757	0.42791718085835734	0.30053475935828877	0.8597718071402282	0.12344497607655502	goedkoop.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.0268133634857661	1.0527392284603645	1.0285243044019243	1.0202193353397377	1.1094740456394316	goedkoop.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.06790783210279064	-0.032118696785928755	-0.07807867492504816	-0.07618598153580496	0.05790856610306685	goedkoop.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.7286715953553625	0.3850802279998635	0.25367645514941434	0.8458191174709444	0.05574511137923189	goedkoop.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.745090909090909	0.4196778453744398	0.2989304812834225	0.8557968347442031	0.10430622009569378	goedkoop.BOWnobound3all.PPMIno.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0364413354357815	1.0248716577355048	0.9949398435892423	1.0420641161665443	1.037611013450728	goedkoop.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.01988660970609258	-0.029831802524312397	-0.06923323674052294	-0.014153822880851418	-0.006108347951562836	goedkoop.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.7247844334591063	0.34914116965277014	0.13207531647882415	0.8576892702646562	0.057658922214829995	goedkoop.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.7454545454545455	0.4247807919634545	0.306951871657754	0.8544718439455281	0.11291866028708133	goedkoop.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSnav	tsne.30
DR	0.9690969704250151	1.0580996742163156	1.1097337584218578	0.9375938742142398	1.1269713900128489	goedkoop.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.09618591206849512	-0.045563489895966446	-0.03407047289950459	-0.11292805966221876	0.010308062873824016	goedkoop.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.30
SCP	0.6956671807491124	0.33404446534448784	0.12390236725041252	0.8236889657514987	0.054542063031552276	goedkoop.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.30
kNN	0.7123636363636363	0.36708956677996923	0.16310160427807485	0.8348178137651822	0.10334928229665072	goedkoop.BOWnobound3all.PPMIno.LENGTH5000.SOCPOSall	tsne.30
DR	1.0840101519452383	1.1927171296824641	1.1496359808216998	1.0525159187690594	1.3759994894566334	goedkoop.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.0802185075036391	0.03218426252873082	0.06350645464477217	-0.11777478962675864	0.15082112256817892	goedkoop.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.7306958182507137	0.4147361218317852	0.2503838187885314	0.8412852160042736	0.15253933070255055	goedkoop.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7653333333333333	0.49003514545310206	0.3502673796791444	0.8614648509385351	0.25837320574162675	goedkoop.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.0250257689561932	1.1786559054818495	1.0832497714778286	0.9827877083430925	1.4699302366246276	goedkoop.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.12254867126069999	0.02447434567042451	0.013025606436574296	-0.16822378586830178	0.228621216443001	goedkoop.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
SCP	0.7412034490311316	0.40283166065512915	0.19166043907985383	0.8619505415166635	0.15488400136887018	goedkoop.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
kNN	0.7681818181818182	0.48087206910736324	0.36149732620320857	0.8667648141332351	0.21435406698564594	goedkoop.BOWnobound10lex.PPMIweight.LENGTHFOC.SOCPOSall	tsne.30
DR	1.0986326696978193	1.212468371152748	1.0053067165181486	1.076313609674855	1.5557847872652404	goedkoop.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SIL	-0.051444840920949	0.03707314774318625	-0.08676696100765253	-0.07125051439706812	0.2692369186342794	goedkoop.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
SCP	0.7388365356752372	0.4229317830221882	0.3176988596202316	0.8455191498947499	0.10557733955158313	goedkoop.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
kNN	0.7631515151515151	0.47176889158313307	0.36149732620320857	0.8624217887375782	0.19138755980861244	goedkoop.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSnav	tsne.30
DR	1.0043020195131183	1.165746792105955	1.2223006503567697	0.9495988111778266	1.3253409147832684	goedkoop.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SIL	-0.1402320343517669	0.02374299278689271	0.11973589591798929	-0.1983289444436526	0.14982202688634144	goedkoop.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
SCP	0.7123264117620186	0.41037745885236787	0.30262623815512685	0.8147676087793584	0.11373852962261834	goedkoop.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
kNN	0.7421818181818182	0.44846175496330293	0.32941176470588235	0.8427677585572322	0.17320574162679425	goedkoop.BOWnobound10lex.PPMIweight.LENGTH5000.SOCPOSall	tsne.30
DR	1.083682755695913	1.0897071999887722	0.93675022310357825	1.091843258609036	1.2405281182537022	goedkoop.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SIL	-0.03642992098060493	-0.01364120693923758	-0.13448358279044187	-0.03567620068766801	0.12923616266039714	goedkoop.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
SCP	0.7246523410676833	0.38349508839825375	0.1994796381444371	0.8444924899536752	0.10651313709664902	goedkoop.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
kNN	0.7453939393939394	0.4543801915318943	0.30962566844919787	0.8468163415531836	0.20669856459330144	goedkoop.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	tsne.30
DR	1.0438655333703974	1.05736293345507	1.0153815534052022	1.042365129399571	1.1143421175604367	goedkoop.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
SIL	-0.03318108414779652	-0.00956358154442861	-0.04623775294377204	-0.03822646843048221	0.05577347674096842	goedkoop.BOWnobound10lex.PPMIselection.LENGTHFOC.SOCPOSall	tsne.30
